Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3
5/17/2018 9:00,-5.85E-08,-2.094395169,2.094395036
5/17/2018 9:15,-5.82E-08,-2.09439517,2.094395037
5/17/2018 9:30,-5.73E-08,-2.09439517,2.094395038
5/17/2018 9:45,-5.65E-08,-2.09439517,2.094395039
5/17/2018 10:00,-5.60E-08,-2.09439517,2.09439504
5/17/2018 10:15,-5.56E-08,-2.094395169,2.094395041
5/17/2018 10:30,-5.50E-08,-2.094395169,2.094395042
5/17/2018 10:45,-5.39E-08,-2.094395169,2.094395043
5/17/2018 11:00,-5.37E-08,-2.094395169,2.094395045
5/17/2018 11:15,-5.30E-08,-2.094395169,2.094395045
5/17/2018 11:30,-5.44E-08,-2.094395169,2.094395044
5/17/2018 11:45,-5.26E-08,-2.094395168,2.094395045
5/17/2018 12:00,-5.17E-08,-2.094395168,2.094395046
5/17/2018 12:15,-4.99E-08,-2.094395167,2.094395049
5/17/2018 12:30,-4.79E-08,-2.094395167,2.094395051
5/17/2018 12:45,-4.64E-08,-2.094395167,2.094395055
5/17/2018 13:00,-4.48E-08,-2.094395167,2.094395057
5/17/2018 13:15,-4.62E-08,-2.094395168,2.094395056
5/17/2018 13:30,-4.67E-08,-2.094395169,2.094395055
5/17/2018 13:45,-4.74E-08,-2.094395169,2.094395055
5/17/2018 14:00,-4.72E-08,-2.094395169,2.094395055
5/17/2018 14:15,-4.68E-08,-2.094395169,2.094395055
5/17/2018 14:30,-4.68E-08,-2.094395169,2.094395056
5/17/2018 14:45,-4.76E-08,-2.094395169,2.094395055
5/17/2018 15:00,-4.98E-08,-2.094395168,2.094395055
5/17/2018 15:15,-5.07E-08,-2.094395169,2.094395053
5/17/2018 15:30,-4.97E-08,-2.094395167,2.094395054
5/17/2018 15:45,-4.98E-08,-2.094395166,2.094395052
5/17/2018 16:00,-4.84E-08,-2.094395165,2.094395051
5/17/2018 16:15,-4.83E-08,-2.094395165,2.094395051
5/17/2018 16:30,-4.89E-08,-2.094395164,2.094395051
5/17/2018 16:45,-4.86E-08,-2.094395164,2.09439505
5/17/2018 17:00,-5.05E-08,-2.094395164,2.094395048
5/17/2018 17:15,-5.12E-08,-2.094395163,2.094395046
5/17/2018 17:30,-5.16E-08,-2.094395162,2.094395045
5/17/2018 17:45,-5.17E-08,-2.094395162,2.094395044
5/17/2018 18:00,-5.29E-08,-2.094395161,2.094395044
5/17/2018 18:15,-5.21E-08,-2.094395161,2.094395043
5/17/2018 18:30,-5.26E-08,-2.09439516,2.094395042
5/17/2018 18:45,-5.52E-08,-2.094395161,2.094395039
5/18/2018 7:00,-2.82E-08,-2.094395137,2.094395064
5/18/2018 7:15,-2.94E-08,-2.094395137,2.094395066
5/18/2018 7:30,-3.10E-08,-2.09439514,2.094395065
5/18/2018 7:45,-2.72E-08,-2.094395141,2.094395066
5/18/2018 8:00,-2.56E-08,-2.094395139,2.094395068
5/18/2018 8:15,-2.53E-08,-2.09439514,2.094395068
5/18/2018 8:30,-2.47E-08,-2.09439514,2.094395068
5/18/2018 8:45,-2.40E-08,-2.09439514,2.094395069
5/18/2018 9:00,-2.42E-08,-2.094395141,2.09439507
5/18/2018 9:15,-2.35E-08,-2.094395142,2.094395071
5/18/2018 9:30,-2.23E-08,-2.094395142,2.094395074
5/18/2018 9:45,-1.99E-08,-2.094395142,2.094395076
5/18/2018 10:00,-1.85E-08,-2.094395142,2.09439508
5/18/2018 10:15,-1.71E-08,-2.094395141,2.094395083
5/18/2018 10:30,-1.55E-08,-2.094395139,2.094395086
5/18/2018 10:45,-1.49E-08,-2.094395139,2.094395087
5/18/2018 11:00,-1.37E-08,-2.094395138,2.094395089
5/18/2018 11:15,-1.27E-08,-2.094395138,2.09439509
5/18/2018 11:30,-1.31E-08,-2.094395139,2.09439509
5/18/2018 11:45,-1.15E-08,-2.094395139,2.09439509
5/18/2018 12:00,-1.10E-08,-2.094395139,2.09439509
5/18/2018 12:15,-9.49E-09,-2.094395137,2.094395091
5/18/2018 12:30,-8.85E-09,-2.094395136,2.094395092
5/18/2018 12:45,-8.59E-09,-2.094395136,2.094395093
5/18/2018 13:00,-8.01E-09,-2.094395136,2.094395092
5/18/2018 13:15,-9.53E-09,-2.094395136,2.094395092
5/18/2018 13:30,-9.62E-09,-2.094395137,2.094395092
5/18/2018 13:45,-9.14E-09,-2.094395137,2.094395091
5/18/2018 14:00,-9.84E-09,-2.094395137,2.094395091
5/18/2018 14:15,-9.90E-09,-2.094395137,2.094395091
5/18/2018 14:30,-9.65E-09,-2.094395138,2.094395091
5/18/2018 14:45,-1.09E-08,-2.094395138,2.09439509
5/18/2018 15:00,-1.31E-08,-2.094395139,2.094395088
5/18/2018 15:15,-1.26E-08,-2.094395138,2.094395086
5/18/2018 15:30,-1.40E-08,-2.094395138,2.094395085
5/18/2018 15:45,-1.54E-08,-2.094395138,2.094395082
5/18/2018 16:00,-1.58E-08,-2.094395138,2.09439508
5/18/2018 16:15,-1.75E-08,-2.094395138,2.094395078
5/18/2018 16:30,-1.87E-08,-2.094395138,2.094395077
5/18/2018 16:45,-1.96E-08,-2.094395138,2.094395075
5/18/2018 17:00,-2.13E-08,-2.094395138,2.094395072
5/18/2018 17:15,-2.23E-08,-2.094395137,2.094395071
5/18/2018 17:30,-2.33E-08,-2.094395138,2.094395069
5/18/2018 17:45,-2.49E-08,-2.094395138,2.094395068
5/18/2018 18:00,-2.80E-08,-2.094395138,2.094395066
5/18/2018 18:15,-2.95E-08,-2.094395139,2.094395064
5/18/2018 18:30,-3.13E-08,-2.094395139,2.094395062
5/18/2018 18:45,-3.36E-08,-2.094395141,2.094395059
5/19/2018 7:00,-2.61E-08,-2.094395127,2.094395072
5/19/2018 7:15,-2.40E-08,-2.094395128,2.094395074
5/19/2018 7:30,-2.13E-08,-2.094395127,2.094395077
5/19/2018 7:45,-2.06E-08,-2.094395127,2.094395079
5/19/2018 8:00,-1.91E-08,-2.094395127,2.094395081
5/19/2018 8:15,-1.78E-08,-2.094395127,2.094395083
5/19/2018 8:30,-1.62E-08,-2.094395128,2.094395084
5/19/2018 8:45,-1.49E-08,-2.094395127,2.094395087
5/19/2018 9:00,-1.33E-08,-2.094395126,2.094395089
5/19/2018 9:15,-1.16E-08,-2.094395126,2.094395091
5/19/2018 9:30,-1.03E-08,-2.094395126,2.094395094
5/19/2018 9:45,-8.72E-09,-2.094395126,2.094395096
5/19/2018 10:00,-7.07E-09,-2.094395126,2.094395099
5/19/2018 10:15,-5.63E-09,-2.094395127,2.094395099
5/19/2018 10:30,-5.13E-09,-2.094395127,2.0943951
5/19/2018 10:45,-4.14E-09,-2.094395127,2.094395101
5/19/2018 11:00,-4.38E-09,-2.094395127,2.094395102
5/19/2018 11:15,-4.11E-09,-2.094395128,2.094395103
5/19/2018 11:30,-4.02E-09,-2.094395126,2.094395103
5/19/2018 11:45,-2.46E-09,-2.094395125,2.094395104
5/19/2018 12:00,-2.48E-09,-2.094395125,2.094395104
5/19/2018 12:15,-2.39E-09,-2.094395126,2.094395104
5/19/2018 12:30,-2.57E-09,-2.094395126,2.094395103
5/19/2018 12:45,-2.36E-09,-2.094395126,2.094395104
5/19/2018 13:00,-1.66E-09,-2.094395126,2.094395104
5/19/2018 13:15,-2.69E-09,-2.094395126,2.094395103
5/19/2018 13:30,-3.37E-09,-2.094395126,2.094395102
5/19/2018 13:45,-2.88E-09,-2.094395127,2.094395102
5/19/2018 14:00,-3.47E-09,-2.094395127,2.094395103
5/19/2018 14:15,-4.96E-09,-2.094395127,2.0943951
5/19/2018 14:30,-5.99E-09,-2.094395127,2.094395098
5/19/2018 14:45,-7.49E-09,-2.094395127,2.094395095
5/19/2018 15:00,-8.73E-09,-2.094395127,2.094395093
5/19/2018 15:15,-9.39E-09,-2.094395127,2.094395092
5/19/2018 15:30,-1.06E-08,-2.094395127,2.09439509
5/19/2018 15:45,-1.22E-08,-2.094395128,2.094395088
5/19/2018 16:00,-1.38E-08,-2.094395128,2.094395086
5/19/2018 16:15,-1.50E-08,-2.094395128,2.094395084
5/19/2018 16:30,-1.66E-08,-2.094395128,2.094395082
5/19/2018 16:45,-1.74E-08,-2.094395127,2.094395081
5/19/2018 17:00,-1.79E-08,-2.094395127,2.09439508
5/19/2018 17:15,-1.84E-08,-2.094395127,2.09439508
5/19/2018 17:30,-1.68E-08,-2.094395126,2.09439508
5/19/2018 17:45,-1.70E-08,-2.094395126,2.09439508
5/19/2018 18:00,-1.88E-08,-2.094395128,2.094395078
5/19/2018 18:15,-1.98E-08,-2.094395129,2.094395077
5/19/2018 18:30,-2.10E-08,-2.094395128,2.094395075
5/19/2018 18:45,-2.47E-08,-2.094395129,2.094395072
5/20/2018 7:00,-5.66E-08,-2.094395166,2.09439504
5/20/2018 7:15,-5.57E-08,-2.094395167,2.094395041
5/20/2018 7:30,-5.50E-08,-2.094395166,2.094395042
5/20/2018 7:45,-5.49E-08,-2.094395167,2.094395043
5/20/2018 8:00,-5.47E-08,-2.094395168,2.094395045
5/20/2018 8:15,-5.39E-08,-2.094395168,2.094395047
5/20/2018 8:30,-5.13E-08,-2.094395168,2.094395048
5/20/2018 8:45,-5.00E-08,-2.094395168,2.09439505
5/20/2018 9:00,-4.89E-08,-2.094395168,2.094395052
5/20/2018 9:15,-4.77E-08,-2.094395169,2.094395054
5/20/2018 9:30,-4.64E-08,-2.094395168,2.094395056
5/20/2018 9:45,-4.54E-08,-2.094395168,2.094395057
5/20/2018 10:00,-4.42E-08,-2.094395168,2.094395059
5/20/2018 10:15,-4.31E-08,-2.094395168,2.09439506
5/20/2018 10:30,-4.25E-08,-2.094395168,2.094395062
5/20/2018 10:45,-4.19E-08,-2.094395167,2.094395063
5/20/2018 11:00,-4.12E-08,-2.094395167,2.094395063
5/20/2018 11:15,-4.10E-08,-2.094395167,2.094395063
5/20/2018 11:30,-4.19E-08,-2.094395167,2.094395063
5/20/2018 11:45,-4.17E-08,-2.094395167,2.094395063
5/20/2018 12:00,-4.16E-08,-2.094395167,2.094395063
5/20/2018 12:15,-4.06E-08,-2.094395166,2.094395064
5/20/2018 12:30,-3.95E-08,-2.094395165,2.094395065
5/20/2018 12:45,-3.90E-08,-2.094395165,2.094395065
5/20/2018 13:00,-3.91E-08,-2.094395165,2.094395065
5/20/2018 13:15,-4.06E-08,-2.094395166,2.094395064
5/20/2018 13:30,-4.21E-08,-2.094395166,2.094395063
5/20/2018 13:45,-4.14E-08,-2.094395167,2.094395063
5/20/2018 14:00,-4.13E-08,-2.094395168,2.094395062
5/20/2018 14:15,-4.12E-08,-2.094395167,2.094395062
5/20/2018 14:30,-4.12E-08,-2.094395167,2.094395062
5/20/2018 14:45,-4.18E-08,-2.094395167,2.094395061
5/20/2018 15:00,-4.24E-08,-2.094395167,2.09439506
5/20/2018 15:15,-4.32E-08,-2.094395167,2.094395058
5/20/2018 15:30,-4.22E-08,-2.094395165,2.094395059
5/20/2018 15:45,-4.31E-08,-2.094395164,2.094395057
5/20/2018 16:00,-4.38E-08,-2.094395164,2.094395056
5/20/2018 16:15,-4.47E-08,-2.094395163,2.094395054
5/20/2018 16:30,-4.82E-08,-2.094395164,2.094395052
5/20/2018 16:45,-5.20E-08,-2.094395164,2.09439505
5/20/2018 17:00,-5.28E-08,-2.094395164,2.094395048
5/20/2018 17:15,-5.30E-08,-2.094395162,2.094395047
5/20/2018 17:30,-5.30E-08,-2.094395161,2.094395046
5/20/2018 17:45,-5.39E-08,-2.09439516,2.094395046
5/20/2018 18:00,-5.41E-08,-2.09439516,2.094395045
5/20/2018 18:15,-5.19E-08,-2.094395159,2.094395044
5/20/2018 18:30,-5.45E-08,-2.094395159,2.094395043
5/20/2018 18:45,-5.59E-08,-2.09439516,2.094395041
5/21/2018 7:00,-6.00E-08,-2.094395165,2.094395034
5/21/2018 7:15,-6.09E-08,-2.094395166,2.094395033
5/21/2018 7:30,-6.09E-08,-2.094395167,2.094395033
5/21/2018 7:45,-6.14E-08,-2.094395168,2.094395032
5/21/2018 8:00,-6.16E-08,-2.094395168,2.094395033
5/21/2018 8:15,-6.10E-08,-2.094395169,2.094395033
5/21/2018 8:30,-6.02E-08,-2.094395169,2.094395032
5/21/2018 8:45,-6.06E-08,-2.094395169,2.094395033
5/21/2018 9:00,-6.04E-08,-2.094395168,2.094395034
5/21/2018 9:15,-5.98E-08,-2.094395168,2.094395034
5/21/2018 9:30,-5.96E-08,-2.094395169,2.094395035
5/21/2018 9:45,-5.92E-08,-2.094395168,2.094395036
5/21/2018 10:00,-5.87E-08,-2.094395168,2.094395036
5/21/2018 10:15,-5.72E-08,-2.094395168,2.094395038
5/21/2018 10:30,-5.60E-08,-2.094395168,2.09439504
5/21/2018 10:45,-5.46E-08,-2.094395169,2.094395042
5/21/2018 11:00,-5.30E-08,-2.094395167,2.094395044
5/21/2018 11:15,-5.25E-08,-2.094395167,2.094395044
5/21/2018 11:30,-5.33E-08,-2.094395167,2.094395044
5/21/2018 11:45,-5.35E-08,-2.094395167,2.094395043
5/21/2018 12:00,-5.49E-08,-2.094395167,2.094395041
5/21/2018 12:15,-5.39E-08,-2.094395166,2.094395042
5/21/2018 12:30,-5.36E-08,-2.094395166,2.094395043
5/21/2018 12:45,-5.31E-08,-2.094395165,2.094395043
5/21/2018 13:00,-5.32E-08,-2.094395166,2.094395042
5/21/2018 13:15,-5.48E-08,-2.094395167,2.094395041
5/21/2018 13:30,-5.55E-08,-2.094395168,2.09439504
5/21/2018 13:45,-5.61E-08,-2.094395168,2.094395039
5/21/2018 14:00,-5.63E-08,-2.094395168,2.094395039
5/21/2018 14:15,-5.40E-08,-2.094395168,2.094395042
5/21/2018 14:30,-5.20E-08,-2.094395168,2.094395045
5/21/2018 14:45,-5.10E-08,-2.094395167,2.094395048
5/21/2018 15:00,-4.90E-08,-2.094395167,2.094395051
5/21/2018 15:15,-4.86E-08,-2.094395167,2.09439505
5/21/2018 15:30,-4.74E-08,-2.094395165,2.09439505
5/21/2018 15:45,-5.04E-08,-2.094395166,2.094395047
5/21/2018 16:00,-5.16E-08,-2.094395166,2.094395045
5/21/2018 16:15,-5.11E-08,-2.094395166,2.094395046
5/21/2018 16:30,-5.13E-08,-2.094395165,2.094395046
5/21/2018 16:45,-5.16E-08,-2.094395164,2.094395045
5/21/2018 17:00,-5.19E-08,-2.094395164,2.094395044
5/21/2018 17:15,-5.28E-08,-2.094395163,2.094395044
5/21/2018 17:30,-5.27E-08,-2.094395162,2.094395045
5/21/2018 17:45,-5.16E-08,-2.094395162,2.094395044
5/21/2018 18:00,-5.14E-08,-2.09439516,2.094395044
5/21/2018 18:15,-5.11E-08,-2.094395158,2.094395044
5/21/2018 18:30,-5.22E-08,-2.094395159,2.094395043
5/21/2018 18:45,-5.47E-08,-2.094395161,2.094395041
5/22/2018 7:00,-5.95E-08,-2.094395165,2.094395035
5/22/2018 7:15,-5.95E-08,-2.094395167,2.094395035
5/22/2018 7:30,-5.98E-08,-2.094395167,2.094395035
5/22/2018 7:45,-5.98E-08,-2.094395168,2.094395036
5/22/2018 8:00,-5.87E-08,-2.094395168,2.094395037
5/22/2018 8:15,-5.90E-08,-2.094395168,2.094395037
5/22/2018 8:30,-5.85E-08,-2.094395168,2.094395036
5/22/2018 8:45,-5.84E-08,-2.094395168,2.094395036
5/22/2018 9:00,-5.87E-08,-2.094395168,2.094395036
5/22/2018 9:15,-5.66E-08,-2.094395168,2.094395039
5/22/2018 9:30,-5.43E-08,-2.094395168,2.094395042
5/22/2018 9:45,-5.22E-08,-2.094395168,2.094395046
5/22/2018 10:00,-5.02E-08,-2.094395169,2.094395049
5/22/2018 10:15,-4.87E-08,-2.094395168,2.094395051
5/22/2018 10:30,-4.69E-08,-2.094395167,2.094395054
5/22/2018 10:45,-4.75E-08,-2.094395167,2.094395054
5/22/2018 11:00,-4.66E-08,-2.094395167,2.094395055
5/22/2018 11:15,-4.69E-08,-2.094395168,2.094395054
5/22/2018 11:30,-4.87E-08,-2.094395167,2.094395053
5/22/2018 11:45,-4.68E-08,-2.094395166,2.094395055
5/22/2018 12:00,-4.60E-08,-2.094395167,2.094395056
5/22/2018 12:15,-4.27E-08,-2.094395166,2.094395061
5/22/2018 12:30,-3.91E-08,-2.094395164,2.094395066
5/22/2018 12:45,-4.18E-08,-2.094395164,2.094395061
5/22/2018 13:00,-4.52E-08,-2.094395165,2.094395056
5/22/2018 13:15,-4.58E-08,-2.094395166,2.094395056
5/22/2018 13:30,-4.54E-08,-2.094395167,2.094395057
5/22/2018 13:45,-4.73E-08,-2.094395167,2.094395054
5/22/2018 14:00,-4.85E-08,-2.094395168,2.094395052
5/22/2018 14:15,-4.78E-08,-2.094395168,2.094395053
5/22/2018 14:30,-4.71E-08,-2.094395168,2.094395054
5/22/2018 14:45,-4.47E-08,-2.094395167,2.094395057
5/22/2018 15:00,-4.28E-08,-2.094395168,2.09439506
5/22/2018 15:15,-4.38E-08,-2.094395167,2.094395059
5/22/2018 15:30,-4.30E-08,-2.094395165,2.094395059
5/22/2018 15:45,-4.34E-08,-2.094395165,2.094395059
5/22/2018 16:00,-4.38E-08,-2.094395165,2.094395058
5/22/2018 16:15,-4.47E-08,-2.094395163,2.094395057
5/22/2018 16:30,-4.61E-08,-2.094395163,2.094395056
5/22/2018 16:45,-4.68E-08,-2.094395162,2.094395054
5/22/2018 17:00,-4.83E-08,-2.094395162,2.094395053
5/22/2018 17:15,-4.90E-08,-2.094395161,2.094395051
5/22/2018 17:30,-4.89E-08,-2.094395161,2.09439505
5/22/2018 17:45,-4.97E-08,-2.094395161,2.094395049
5/22/2018 18:00,-5.03E-08,-2.094395159,2.094395048
5/22/2018 18:15,-5.18E-08,-2.094395159,2.094395046
5/22/2018 18:30,-5.26E-08,-2.094395159,2.094395044
5/22/2018 18:45,-5.52E-08,-2.09439516,2.094395042
5/23/2018 7:00,-6.27E-08,-2.094395168,2.094395033
5/23/2018 7:15,-6.25E-08,-2.094395169,2.094395032
5/23/2018 7:30,-6.19E-08,-2.094395169,2.094395032
5/23/2018 7:45,-6.21E-08,-2.09439517,2.094395032
5/23/2018 8:00,-6.22E-08,-2.09439517,2.094395032
5/23/2018 8:15,-6.14E-08,-2.09439517,2.094395033
5/23/2018 8:30,-6.10E-08,-2.094395171,2.094395032
5/23/2018 8:45,-5.91E-08,-2.09439517,2.094395035
5/23/2018 9:00,-5.85E-08,-2.09439517,2.094395036
5/23/2018 9:15,-5.79E-08,-2.09439517,2.094395037
5/23/2018 9:30,-5.71E-08,-2.094395169,2.094395038
5/23/2018 9:45,-5.68E-08,-2.094395169,2.094395039
5/23/2018 10:00,-5.63E-08,-2.094395169,2.09439504
5/23/2018 10:15,-5.60E-08,-2.094395169,2.09439504
5/23/2018 10:30,-5.57E-08,-2.094395169,2.094395041
5/23/2018 10:45,-5.49E-08,-2.094395169,2.094395042
5/23/2018 11:00,-5.39E-08,-2.094395169,2.094395043
5/23/2018 11:15,-5.50E-08,-2.094395168,2.094395041
5/23/2018 11:30,-5.84E-08,-2.094395168,2.094395039
5/23/2018 11:45,-5.89E-08,-2.094395168,2.094395038
5/23/2018 12:00,-5.88E-08,-2.094395169,2.094395037
5/23/2018 12:15,-5.58E-08,-2.094395168,2.094395041
5/23/2018 12:30,-5.28E-08,-2.094395166,2.094395045
5/23/2018 12:45,-5.29E-08,-2.094395166,2.094395045
5/23/2018 13:00,-5.39E-08,-2.094395166,2.094395044
5/23/2018 13:15,-5.13E-08,-2.094395167,2.094395048
5/23/2018 13:30,-4.86E-08,-2.094395168,2.094395053
5/23/2018 13:45,-4.83E-08,-2.094395169,2.094395053
5/23/2018 14:00,-4.74E-08,-2.094395169,2.094395054
5/23/2018 14:15,-4.95E-08,-2.09439517,2.094395051
5/23/2018 14:30,-5.14E-08,-2.09439517,2.094395048
5/23/2018 14:45,-5.22E-08,-2.094395169,2.094395047
5/23/2018 15:00,-5.32E-08,-2.094395169,2.094395045
5/23/2018 15:15,-5.46E-08,-2.09439517,2.094395043
5/23/2018 15:30,-5.42E-08,-2.094395167,2.094395043
5/23/2018 15:45,-5.44E-08,-2.094395166,2.094395043
5/23/2018 16:00,-5.46E-08,-2.094395166,2.094395043
5/23/2018 16:15,-5.40E-08,-2.094395165,2.094395044
5/23/2018 16:30,-5.36E-08,-2.094395164,2.094395045
5/23/2018 16:45,-5.27E-08,-2.094395164,2.094395046
5/23/2018 17:00,-5.20E-08,-2.094395163,2.094395046
5/23/2018 17:15,-5.19E-08,-2.094395162,2.094395046
5/23/2018 17:30,-5.18E-08,-2.094395163,2.094395046
5/23/2018 17:45,-5.29E-08,-2.094395162,2.094395045
5/23/2018 18:00,-5.31E-08,-2.094395161,2.094395045
5/23/2018 18:15,-5.27E-08,-2.09439516,2.094395044
5/23/2018 18:30,-5.28E-08,-2.09439516,2.094395044
5/23/2018 18:45,-5.53E-08,-2.09439516,2.094395042
5/24/2018 7:00,-5.90E-08,-2.094395166,2.094395035
5/24/2018 7:15,-5.90E-08,-2.094395167,2.094395035
5/24/2018 7:30,-5.91E-08,-2.094395167,2.094395035
5/24/2018 7:45,-5.90E-08,-2.094395168,2.094395036
5/24/2018 8:00,-5.77E-08,-2.094395168,2.094395038
5/24/2018 8:15,-5.71E-08,-2.094395169,2.094395038
5/24/2018 8:30,-5.64E-08,-2.094395168,2.094395039
5/24/2018 8:45,-5.64E-08,-2.094395169,2.094395039
5/24/2018 9:00,-5.71E-08,-2.094395169,2.094395039
5/24/2018 9:15,-5.59E-08,-2.094395169,2.094395042
5/24/2018 9:30,-5.37E-08,-2.094395168,2.094395045
5/24/2018 9:45,-5.13E-08,-2.094395168,2.094395048
5/24/2018 10:00,-4.90E-08,-2.094395168,2.094395051
5/24/2018 10:15,-4.93E-08,-2.094395168,2.094395051
5/24/2018 10:30,-4.99E-08,-2.094395168,2.094395051
5/24/2018 10:45,-4.88E-08,-2.094395168,2.094395052
5/24/2018 11:00,-4.78E-08,-2.094395167,2.094395053
5/24/2018 11:15,-4.66E-08,-2.094395168,2.094395056
5/24/2018 11:30,-4.58E-08,-2.094395168,2.094395058
5/24/2018 11:45,-4.40E-08,-2.094395167,2.094395059
5/24/2018 12:00,-4.55E-08,-2.094395168,2.09439506
5/24/2018 12:15,-4.41E-08,-2.094395167,2.09439506
5/24/2018 12:30,-4.30E-08,-2.094395165,2.094395061
5/24/2018 12:45,-4.37E-08,-2.094395165,2.09439506
5/24/2018 13:00,-4.41E-08,-2.094395166,2.09439506
5/24/2018 13:15,-4.63E-08,-2.094395167,2.094395057
5/24/2018 13:30,-4.75E-08,-2.094395167,2.094395056
5/24/2018 13:45,-4.67E-08,-2.094395168,2.094395057
5/24/2018 14:00,-4.59E-08,-2.094395168,2.094395058
5/24/2018 14:15,-4.35E-08,-2.094395169,2.09439506
5/24/2018 14:30,-4.20E-08,-2.094395168,2.094395063
5/24/2018 14:45,-4.28E-08,-2.094395167,2.094395061
5/24/2018 15:00,-4.37E-08,-2.094395167,2.094395059
5/24/2018 15:15,-4.48E-08,-2.094395167,2.094395058
5/24/2018 15:30,-4.45E-08,-2.094395166,2.094395057
5/24/2018 15:45,-4.79E-08,-2.094395165,2.094395053
5/24/2018 16:00,-5.12E-08,-2.094395166,2.094395049
5/24/2018 16:15,-5.15E-08,-2.094395165,2.094395048
5/24/2018 16:30,-5.14E-08,-2.094395165,2.094395048
5/24/2018 16:45,-5.22E-08,-2.094395164,2.094395047
5/24/2018 17:00,-5.32E-08,-2.094395165,2.094395045
5/24/2018 17:15,-5.35E-08,-2.094395164,2.094395045
5/24/2018 17:30,-5.40E-08,-2.094395162,2.094395045
5/24/2018 17:45,-5.40E-08,-2.094395163,2.094395045
5/24/2018 18:00,-5.39E-08,-2.094395162,2.094395044
5/24/2018 18:15,-5.31E-08,-2.094395161,2.094395044
5/24/2018 18:30,-5.36E-08,-2.094395161,2.094395043
5/24/2018 18:45,-5.59E-08,-2.094395163,2.094395041
5/25/2018 7:00,-3.10E-08,-2.094395139,2.09439506
5/25/2018 7:15,-3.00E-08,-2.094395139,2.094395061
5/25/2018 7:30,-3.00E-08,-2.09439514,2.094395061
5/25/2018 7:45,-2.93E-08,-2.094395141,2.094395062
5/25/2018 8:00,-2.81E-08,-2.09439514,2.094395064
5/25/2018 8:15,-2.76E-08,-2.09439514,2.094395065
5/25/2018 8:30,-2.72E-08,-2.094395141,2.094395064
5/25/2018 8:45,-2.73E-08,-2.094395142,2.094395064
5/25/2018 9:00,-2.91E-08,-2.094395143,2.094395063
5/25/2018 9:15,-3.00E-08,-2.094395143,2.094395062
5/25/2018 9:30,-3.07E-08,-2.094395144,2.094395062
5/25/2018 9:45,-3.04E-08,-2.094395142,2.094395062
5/25/2018 10:00,-3.08E-08,-2.094395142,2.094395062
5/25/2018 10:15,-3.08E-08,-2.094395142,2.094395063
5/25/2018 10:30,-3.04E-08,-2.094395142,2.094395063
5/25/2018 10:45,-2.85E-08,-2.094395143,2.094395064
5/25/2018 11:00,-2.70E-08,-2.094395142,2.094395066
5/25/2018 11:15,-2.73E-08,-2.094395142,2.094395066
5/25/2018 11:30,-2.86E-08,-2.094395141,2.094395065
5/25/2018 11:45,-2.74E-08,-2.094395141,2.094395066
5/25/2018 12:00,-2.71E-08,-2.094395141,2.094395066
5/25/2018 12:15,-2.45E-08,-2.09439514,2.094395069
5/25/2018 12:30,-2.22E-08,-2.094395139,2.094395072
5/25/2018 12:45,-2.05E-08,-2.094395139,2.094395074
5/25/2018 13:00,-1.98E-08,-2.094395139,2.094395076
5/25/2018 13:15,-1.84E-08,-2.094395139,2.09439508
5/25/2018 13:30,-1.64E-08,-2.09439514,2.094395084
5/25/2018 13:45,-1.30E-08,-2.09439514,2.094395088
5/25/2018 14:00,-1.20E-08,-2.094395139,2.09439509
5/25/2018 14:15,-1.23E-08,-2.094395139,2.09439509
5/25/2018 14:30,-1.26E-08,-2.094395139,2.094395091
5/25/2018 14:45,-1.38E-08,-2.094395139,2.09439509
5/25/2018 15:00,-1.46E-08,-2.094395139,2.094395089
5/25/2018 15:15,-1.63E-08,-2.094395141,2.094395086
5/25/2018 15:30,-1.59E-08,-2.09439514,2.094395085
5/25/2018 15:45,-1.67E-08,-2.094395139,2.094395083
5/25/2018 16:00,-1.81E-08,-2.094395139,2.094395081
5/25/2018 16:15,-2.05E-08,-2.09439514,2.094395078
5/25/2018 16:30,-2.19E-08,-2.09439514,2.094395077
5/25/2018 16:45,-2.37E-08,-2.09439514,2.094395075
5/25/2018 17:00,-2.75E-08,-2.094395141,2.094395073
5/25/2018 17:15,-2.85E-08,-2.094395142,2.09439507
5/25/2018 17:30,-2.76E-08,-2.094395141,2.094395068
5/25/2018 17:45,-2.90E-08,-2.094395141,2.094395066
5/25/2018 18:00,-3.14E-08,-2.094395141,2.094395065
5/25/2018 18:15,-3.14E-08,-2.094395141,2.094395063
5/25/2018 18:30,-3.25E-08,-2.094395141,2.094395061
5/25/2018 18:45,-3.47E-08,-2.094395143,2.094395059
5/26/2018 7:00,-2.02E-08,-2.094395127,2.094395076
5/26/2018 7:15,-1.99E-08,-2.094395127,2.094395077
5/26/2018 7:30,-1.98E-08,-2.094395127,2.094395078
5/26/2018 7:45,-1.96E-08,-2.094395128,2.094395079
5/26/2018 8:00,-1.85E-08,-2.094395129,2.09439508
5/26/2018 8:15,-1.77E-08,-2.094395129,2.094395081
5/26/2018 8:30,-1.69E-08,-2.094395128,2.094395082
5/26/2018 8:45,-1.78E-08,-2.094395128,2.094395082
5/26/2018 9:00,-1.79E-08,-2.094395129,2.094395083
5/26/2018 9:15,-1.68E-08,-2.094395128,2.094395084
5/26/2018 9:30,-1.57E-08,-2.094395128,2.094395087
