Timestep,P1UDT942-P1UHS0_1247X.1,P1UDT942-P1UHS0_1247X.2,P1UDT942-P1UHS0_1247X.3,P1ULV4109.1,P1ULV4109.2,P1ULV4112.2,P1ULV4136.1,P1ULV4136.2,P1ULV4138.1,P1ULV7543.1,P1ULV4139.1,P1ULV4139.2,P1ULV4140.1,P1ULV4140.2,P1ULV7633.2,P1ULV4197.1,P1ULV4155.1,P1ULV4155.2,P1ULV4193.1,P1ULV4193.2,P1ULV4196.1,P1ULV4196.2,P1ULV7544.1,P1ULV7544.2,P1ULV7547.2,P1ULV4153.1,P1ULV4153.2,P1ULV4154.1,P1ULV4154.3,P1ULV7531.1,P1ULV7531.2,P1ULV7531.3,P1ULV4189.1,P1ULV4189.2,P1ULV4189.3,P1ULV4188.2,P1ULV4188.3,P1ULV4132.2
5/16/2018 18:45,7423.544703,7423.544648,7423.54463,122.0384033,122.0672905,123.0033051,123.2118652,123.2783566,121.5907646,122.5482822,122.4542973,122.5231591,121.9416275,121.9630539,122.8005567,122.7109074,123.0382384,123.0801092,123.1476839,123.0518948,120.507897,120.8408871,122.0559178,122.1442913,123.0918645,279.4878971,279.4715259,279.400565,279.3878853,274.9534026,274.8967561,274.9154158,281.5157928,281.4553996,281.4935241,280.4221429,280.4645707,273.8764569
5/17/2018 7:00,7434.515946,7434.51588,7434.515896,122.1288243,122.1571348,123.0231181,123.4095436,123.4692535,122.6519026,122.3056259,122.3111432,122.4168938,122.5313497,122.5513473,123.2581231,123.1367701,123.0745858,123.1304382,123.2978732,123.037035,120.9041514,121.2007068,122.1444548,122.2467795,123.3674009,276.5214796,276.4956563,280.2331033,280.2421824,275.2901634,275.1825965,275.2672621,278.2969343,278.2404606,278.287913,277.9028885,277.9546104,278.0064583
5/17/2018 7:15,7382.052497,7382.05244,7382.052449,121.2640683,121.2921757,122.1436459,122.5307246,122.5922712,121.7687826,121.4164148,121.4028117,121.5096459,121.7009149,121.7226884,122.5562684,122.2493633,122.5550354,122.5820289,122.4720749,122.9946001,120.0451566,120.3430517,121.3326205,121.4208285,122.4913613,274.5093964,274.4928137,278.1262247,278.1311643,273.1247953,273.0217203,273.1020735,276.3203466,276.266571,276.3114504,275.9270177,275.9761118,276.8172739
5/17/2018 7:30,7413.628384,7413.62832,7413.628338,121.7820436,121.8102613,122.6627467,123.0487142,123.1120664,122.3009873,121.9411173,121.9214117,122.0281824,122.2920052,122.3145776,123.3477429,122.7368352,123.0288933,123.0568525,123.0453016,123.0960989,120.5634906,120.8631157,121.8414892,121.9233734,123.0120735,275.6189341,275.5990254,279.1835667,279.192452,274.067961,273.9542572,274.0509416,277.5173063,277.4630988,277.5103674,277.054317,277.1058303,277.6470329
5/17/2018 7:45,7421.407254,7421.407172,7421.40721,121.9125762,121.9408257,122.781615,123.1727311,123.2375685,122.4263753,122.0485965,122.0313152,122.1398704,122.4972984,122.5200281,123.7488688,122.8579801,122.6803768,122.7483069,123.2167015,123.1512907,120.6954875,120.9959071,121.7820874,121.8777881,123.140506,275.844499,275.8111036,279.3446923,279.3645233,274.3507934,274.2226818,274.343449,277.8044925,277.7482663,277.8011416,277.3268758,277.3840363,279.1118051
5/17/2018 8:00,7438.871404,7438.871313,7438.871358,122.2018625,122.2301754,123.0613482,123.4469624,123.5144414,122.7073398,122.3252976,122.3230979,122.4324878,122.8609341,122.8837867,124.2539113,123.1426826,122.8841437,122.9580337,123.5334434,123.2071622,120.9844296,121.2858444,121.9936849,122.0905988,123.4340886,276.4325537,276.3929413,280.0033788,280.024668,275.0027744,274.8592968,274.9932861,278.4445642,278.3871415,278.4424288,277.8906946,277.9503329,280.0810732
5/17/2018 8:15,7401.205717,7401.205628,7401.205666,121.5829377,121.6110984,122.4461388,122.7452135,122.8205282,121.9742124,121.7259916,121.7320269,121.8387967,122.0569081,122.0851696,123.1534372,122.4832029,122.322209,122.3922262,122.9466703,123.1831052,120.3775353,120.6777482,121.3667718,121.463928,122.8121302,274.9711551,274.9320071,278.5861867,278.6049961,273.6103302,273.4646639,273.5987434,277.0578602,276.9993311,277.052136,276.5171996,276.5739976,279.832833
5/17/2018 8:30,7423.036392,7423.036312,7423.036348,121.9429625,121.9712108,122.8072354,123.0897309,123.1680343,122.2031695,122.0745528,122.0805391,122.1885906,122.7538752,122.7810197,124.4558672,122.8756176,123.0781765,123.1177602,123.4243961,123.3342874,120.7501553,121.0524478,121.8128357,121.8996602,123.1776648,275.8082389,275.7791703,279.4100469,279.4239276,274.4220637,274.2777145,274.4089686,277.8683647,277.8152779,277.8675707,277.3698936,277.4264638,280.7374111
5/17/2018 8:45,7410.869053,7410.868969,7410.869017,121.7450942,121.7732948,122.5973138,122.8705913,122.9512637,122.0087172,121.8635521,121.8691047,121.9778542,122.8569218,122.8837502,125.106169,122.6999763,122.8198457,122.8633916,123.3416562,123.4337417,120.5715728,120.8744578,121.6261235,121.7104549,122.9762733,275.3807579,275.3507769,278.9500759,278.9694027,273.9697692,273.8199358,273.9630089,277.3962028,277.3464928,277.402054,276.8881248,276.9481717,280.2574564
5/17/2018 9:00,7406.325247,7406.325157,7406.325225,121.673672,121.7018538,122.5156357,122.7683963,122.8526595,121.9420645,121.7309558,121.7217885,121.835962,122.9777659,123.00478,125.5817651,122.6447701,122.4173541,122.4863989,123.3430447,123.5035405,120.5089768,120.81255,121.4011608,121.5022253,122.8982003,275.2232049,275.1901494,278.7706995,278.8034939,273.7906358,273.6417966,273.8011382,277.2138817,277.1664953,277.2265155,276.6560988,276.7207403,280.0883403
5/17/2018 9:15,7403.947643,7403.947556,7403.947626,121.637088,121.6652604,122.4729173,122.740612,122.8234127,121.9950176,121.6834768,121.6762277,121.791163,123.1481067,123.1751766,126.1322084,122.628282,122.6935176,122.737806,123.3825841,123.5790691,120.4975708,120.7989745,121.3482584,121.4505269,122.8660808,275.1552236,275.1285142,278.6813422,278.7119056,273.7094243,273.5561441,273.7193588,277.1149469,277.0713551,277.1312688,276.5640472,276.6286977,279.8831886
5/17/2018 9:30,7429.980963,7429.980862,7429.980952,122.0687537,122.0970236,122.89887,123.1694242,123.252859,122.5555963,122.1031332,122.0984566,122.2144692,123.7862407,123.8134667,127.1520976,123.0824773,122.7648887,122.8372347,123.901628,123.7075677,120.932066,121.2354439,121.7563841,121.8602064,123.3017835,276.1934818,276.1565037,279.6566807,279.6977399,274.6738112,274.5065279,274.6908543,278.0838298,278.040344,278.1061376,277.6319617,277.7026158,280.702832
5/17/2018 9:45,7414.307094,7414.307004,7414.307092,121.8112491,121.8394606,122.6389199,122.9036666,122.9877345,122.2901329,121.8369256,121.8346796,121.9510759,123.725677,123.7529836,127.4506202,122.8443026,122.809114,122.8577936,123.722338,123.7636532,120.6886553,120.9923547,121.5551035,121.6521727,123.0428385,275.6797345,275.6524459,279.0640483,279.1037234,274.0874986,273.9280677,274.1092469,277.4900129,277.4511763,277.5160806,277.013393,277.0832923,279.8665289
5/17/2018 10:00,7426.316493,7426.316409,7426.316495,122.0095611,122.0378303,122.8399649,123.096628,123.1817853,122.4498331,122.0273343,122.0273472,122.1445184,124.0221592,124.049669,127.928794,123.0525203,123.1888812,123.2203153,123.9628285,123.8238253,120.8892871,121.1940567,121.8212092,121.91045,123.2461012,276.1852001,276.1645204,279.5152504,279.5539259,274.5286823,274.3751889,274.5526012,277.9382809,277.9020616,277.9660474,277.5461236,277.615152,280.4318495
5/17/2018 10:15,7425.875049,7425.874959,7425.875049,122.0023832,122.030687,122.8289997,123.086063,123.1724503,122.4222589,122.0138503,122.0162798,122.1340691,124.1136176,124.1410624,128.2067167,123.0553952,123.2447824,123.2752043,123.9948418,123.8625115,120.8861135,121.1914161,121.6669562,121.7728929,123.2430449,276.2281705,276.2029867,279.5052737,279.5419047,274.5135151,274.3442569,274.5339821,277.9965074,277.9597692,278.0255087,277.6483721,277.7192135,280.1120941
5/17/2018 10:30,7416.800896,7416.800804,7416.800905,121.8553146,121.8836038,122.6744612,122.9218646,123.0101203,122.2540296,121.8570696,121.8617346,121.979961,124.2393127,124.2670549,128.8333415,122.9365924,123.1187611,123.1475598,123.960243,123.9644458,120.7547565,121.0610297,121.4867848,121.595983,123.0800582,275.8520389,275.8282622,279.1590285,279.2000591,274.1706655,273.9998045,274.1994175,277.737278,277.7042987,277.7724445,277.1939539,277.2674333,279.9071726
5/17/2018 10:45,7457.398129,7457.398037,7457.398161,122.5251209,122.5535791,123.3437807,123.1799018,123.2873422,122.9083752,122.5223772,122.5265387,122.6452352,125.1993689,125.2276883,130.3300579,123.6434712,123.3430305,123.4060217,124.7591691,124.1522791,121.4337018,121.7430511,122.1387761,122.2497712,123.752135,277.3108587,277.2950862,280.6745993,280.7367198,275.6557766,275.4882915,275.7028093,280.3411528,280.3134341,280.3856243,278.7387307,278.8167891,281.7296402
5/17/2018 11:00,7440.763101,7440.762998,7440.763119,122.2500948,122.2785072,123.0678522,123.2271721,123.3225886,122.6136254,122.2545048,122.2605334,122.37861,124.8130653,124.8413263,129.7333342,123.3531839,122.9397868,123.0125752,124.4252057,124.0693139,121.1292395,121.4424724,121.8606692,121.9720834,123.473707,276.6271308,276.5956448,280.0557056,280.1114604,275.0392312,274.8677795,275.0802704,279.7932096,279.7608739,279.83402,278.2112415,278.2902176,281.072902
5/17/2018 11:15,7430.290205,7430.290118,7430.290221,122.0721468,122.1005592,122.9331717,123.0577229,123.1270123,122.4006235,122.0838271,122.0923624,122.2100868,124.5235358,124.5517355,129.235345,123.1638578,123.1388293,123.1829378,124.1912852,123.9934823,120.9228921,121.2412139,121.6985518,121.8094217,123.287058,276.1670162,276.1478314,279.6596065,279.7041896,274.6446333,274.4877505,274.6772579,279.328021,279.2963997,279.3643539,277.8410749,277.9147733,280.7181746
5/17/2018 11:30,7390.336889,7390.336797,7390.336901,121.4215619,121.4497184,122.2732953,122.6495426,122.7133489,121.7169441,121.4294399,121.4409099,121.5579382,124.0828502,124.1111739,129.186581,122.5277115,122.6391762,122.6703328,123.6203931,124.0240292,120.2866013,120.6042209,121.1214512,121.222673,122.6170813,274.7078347,274.6811209,278.1578311,278.1964357,273.2249631,273.0604076,273.2547714,277.7449845,277.7147525,277.7841427,276.3121184,276.3873579,278.7040185
5/17/2018 11:45,7445.355795,7445.355696,7445.355811,122.3264962,122.3549589,123.1792735,123.5570845,123.6214896,122.6692305,122.3175646,122.3375346,122.4568601,125.2249464,125.2539275,130.7873201,123.4639514,123.5221233,123.5553758,124.6389793,124.2141309,121.1881249,121.5097261,122.065744,122.1622146,123.5455657,276.774546,276.7442504,280.2195349,280.2608675,275.3694338,275.1908855,275.3987867,278.7212251,278.6922388,278.7653605,278.472542,278.5513252,280.9398567
5/17/2018 12:00,7421.141341,7421.14124,7421.141371,121.9419122,121.9702977,122.7804723,123.1634882,123.2275593,122.253784,121.9021292,121.9254858,122.0461528,125.1242342,125.1537367,131.2402515,123.0982531,123.1512422,123.1827598,124.3736108,124.313562,120.7758714,121.1038569,121.5411364,121.6521542,123.1380083,275.910548,275.8814621,279.36226,279.410456,275.3495727,275.1701375,275.3939881,277.7393332,277.7140893,277.791135,277.5726516,277.6555498,279.8019605
5/17/2018 12:15,7419.823598,7419.823492,7419.823636,121.9283328,121.956816,122.7243574,123.1976191,123.2567146,122.2301911,121.8657629,121.891827,122.014011,125.4077428,125.4366402,132.0715533,123.1196577,123.1300023,123.1615575,124.4728073,124.432655,120.7889622,121.1138886,121.5057568,121.6179735,123.1270828,275.8938584,275.8624277,279.3732129,279.4258624,276.0745171,275.8884634,276.1281788,277.6895156,277.6677078,277.7482433,277.5322555,277.6188271,279.5808441
5/17/2018 12:30,7396.456077,7396.455962,7396.456138,121.5463693,121.5748773,122.3325619,122.8081336,122.8670436,121.8418013,121.4624014,121.4909924,121.6143072,125.5834988,125.6137301,133.2618394,122.7996406,122.2715511,122.3390811,124.3041753,124.6172258,120.4561484,120.7779512,121.1088251,121.2214795,122.7319074,275.0715627,275.035268,279.1184033,279.1892584,275.1789375,274.9951908,275.2549124,276.808243,276.793754,276.8811735,276.674162,276.7678665,278.9119389
5/17/2018 12:45,7407.179278,7407.179154,7407.179352,121.7187661,121.7474601,122.5022377,122.9855578,123.0445535,122.0093616,121.6290363,121.6575541,121.7818137,126.3614082,126.3916491,134.9942338,123.0892695,122.4160253,122.4855667,124.6838124,124.8348187,120.6260585,120.955819,121.274085,121.3871011,122.9143608,275.512183,275.4720756,279.577929,279.6547854,275.4571038,275.2569425,275.5384123,277.2022718,277.1933112,277.2872357,277.0726549,277.1733176,279.2223128
5/17/2018 13:00,7455.532829,7455.532714,7455.532904,122.496486,122.5254811,123.2953124,123.7852156,123.8445978,122.7899977,122.4111907,122.4421987,122.5678727,127.245203,127.2753576,135.9098959,123.8994434,123.588163,123.6246569,125.4945784,124.9132662,121.4341995,121.7615225,122.0618663,122.1752582,123.7050655,277.3022366,277.2707568,281.3232983,281.3943736,276.3446101,276.1467335,276.4225288,279.0042266,278.9975944,279.0892928,278.8789052,278.9774033,280.7075265
5/17/2018 13:15,7433.006501,7433.006389,7433.006576,122.1178689,122.146869,122.9159842,123.410302,123.4692771,122.4056769,122.0333878,122.0661659,122.1919466,126.8573888,126.8871992,135.4921351,123.5185408,123.2277568,123.2638519,125.1084307,124.8685769,121.0640107,121.3905212,121.7528583,121.8584016,123.3299337,276.4582157,276.4282406,280.3994543,280.469537,274.7025929,274.5075051,274.7798555,278.1548268,278.1484873,278.239309,277.9678683,278.0655057,279.9718171
5/17/2018 13:30,7416.149758,7416.149655,7416.149838,121.8344579,121.863508,122.6385491,123.0733832,123.1373282,122.1194429,121.748349,121.7851625,121.9110691,126.5870398,126.6172716,135.2689297,123.2325504,123.0237823,123.0579602,124.8456924,124.8611307,120.7878407,121.1141823,121.5547095,121.6507897,123.0486744,275.826078,275.8038698,279.1063756,279.1776546,274.0006998,273.8187232,274.0827889,277.5176465,277.5136905,277.6028435,277.2707818,277.3667613,279.5065423
5/17/2018 13:45,7421.31191,7421.311803,7421.311989,121.9119292,121.941213,122.7217802,123.1591719,123.2231613,122.2002085,121.8404892,121.9061351,122.0305826,126.6410254,126.6734973,135.4462515,123.2630663,123.1082397,123.1424401,124.9635576,124.9006447,120.870463,121.1976079,121.5130891,121.6238127,123.1380121,276.0216381,275.9965324,279.2282612,279.2997911,274.1769064,273.9883607,274.2599072,277.7071296,277.702074,277.7917328,277.3950009,277.4913985,279.7664465
5/17/2018 14:00,7404.259077,7404.258971,7404.259158,121.6290112,121.6583644,122.4411484,122.8759767,122.9398192,121.9169572,121.5514791,121.617912,121.7428254,126.3378601,126.3714565,135.2503694,122.9707238,122.8144898,122.8493185,124.7103615,124.9057838,120.5899959,120.9172443,121.2085713,121.3220584,122.8587218,275.3806277,275.3568159,278.580207,278.6540706,273.5338659,273.3489846,273.6223381,277.0645087,277.0601771,277.1498853,276.6841,276.7805214,279.1956652
5/17/2018 14:15,7431.498042,7431.497936,7431.498126,122.0713277,122.1009428,122.8930241,123.3220919,123.38712,122.3655559,121.9869683,122.0549457,122.1812718,126.8412965,126.8749051,135.8734682,123.4275249,123.2094559,123.2480214,125.1900409,124.9723923,121.0466268,121.3727364,121.6529758,121.7670246,123.2910057,276.3802781,276.3566874,279.596243,279.6728197,274.5253274,274.3419939,274.6170712,278.0792307,278.0758264,278.1662813,277.6293928,277.7266236,280.2682095
5/17/2018 14:30,7403.361513,7403.361415,7403.361599,121.6058067,121.6353808,122.4327875,122.8555388,122.9203205,121.8990846,121.5071171,121.5639363,121.69174,126.2433457,126.2768874,135.0297645,122.9456348,122.6973845,122.7391218,124.6824863,124.8914535,120.5851269,120.9098635,121.2926279,121.3949656,122.8406226,275.7355625,275.7162156,278.5311629,278.6071368,273.472117,273.3028518,273.5622121,277.024625,277.0214308,277.1091914,276.509318,276.6037745,279.2200335
5/17/2018 14:45,7399.746037,7399.745959,7399.746137,121.5407821,121.5703801,122.3820608,122.7922834,122.8570351,121.8379543,121.4240022,121.4663759,121.5962779,126.0460342,126.0795957,134.5833688,122.8689489,122.6207961,122.6637801,124.5821747,124.8459241,120.5223054,120.8466964,121.2731148,121.3714186,122.774006,275.9885549,275.9849042,278.3846251,278.4656872,273.3001819,273.1762338,273.4055953,276.8857292,276.8863003,276.9697514,276.359182,276.4492376,279.1109148
5/17/2018 15:00,7449.729999,7449.729913,7449.730093,122.3605244,122.3903406,123.2082634,123.6215951,123.6867841,122.665022,122.2343414,122.2769907,122.4086131,126.608922,126.64236,134.6704779,123.6660732,123.1685807,123.2329594,125.3247815,124.8317142,121.3290862,121.6546011,121.911822,122.0317046,123.6069323,278.0130629,278.0014911,280.2632367,280.3473798,275.1343951,275.0059064,275.2402635,278.7541378,278.7496305,278.8339815,278.1717621,278.2625897,281.0094308
5/17/2018 15:15,7412.747757,7412.747669,7412.747844,121.7591156,121.7887817,122.6057454,122.9868024,123.0556343,122.0150327,121.6315955,121.6733084,121.8042115,125.7019747,125.7342478,133.1999997,123.0250042,122.3315536,122.4136161,124.5988896,124.6658529,120.6807056,121.0122697,121.3046263,121.4253472,122.9834232,276.7957924,276.7808525,278.878018,278.9622125,273.7800231,273.6568219,273.8822525,277.3712206,277.3622497,277.4453797,276.7526618,276.8421519,279.7448581
5/17/2018 15:30,7439.163258,7439.163183,7439.163329,122.1855223,122.2154072,123.0493432,123.3909789,123.4665531,122.4581539,122.0705775,122.1104983,122.241701,125.7871788,125.8192509,132.6409917,123.4234653,123.2522329,123.2967232,124.9150144,124.5827997,121.107741,121.4388455,121.8552682,121.9700335,123.4169491,277.9417541,277.9349311,279.8813907,279.9500173,274.764228,274.6403962,274.8456144,278.3620953,278.349831,278.4263181,278.1207685,278.2032466,280.9436496
5/17/2018 15:45,7395.811734,7395.811651,7395.811777,121.4759104,121.505655,122.3347017,122.677211,122.7523418,121.7459593,121.3698765,121.4072813,121.537398,124.7421704,124.7736879,130.977087,122.6715732,122.5216884,122.5667397,124.0556889,124.3783903,120.3982514,120.7256895,121.3120175,121.4135707,122.729219,276.4840152,276.4657966,278.2650144,278.3200552,273.1906634,273.0404895,273.2398209,276.7444909,276.7247753,276.7984329,276.8836489,276.9629183,279.468978
5/17/2018 16:00,7406.673115,7406.673037,7406.673156,121.6622438,121.6920014,122.5204729,122.8581325,122.9333732,121.9225376,121.554344,121.5893317,121.7192151,124.8626504,124.894172,130.9868365,122.8481299,122.6784975,122.7252083,124.217227,124.3758656,120.5782506,120.9062007,121.7109939,121.7941712,122.9030545,276.8854637,276.8694044,278.6782884,278.7310614,273.5934008,273.4503485,273.6370619,277.1520218,277.1324032,277.2040876,277.6721795,277.7493102,280.0363091
5/17/2018 16:15,7431.016973,7431.016902,7431.017019,122.0703374,122.10015,122.9292492,123.2196484,123.3018728,122.2614823,121.9582643,121.990996,122.1209307,125.3596659,125.3869596,131.621285,123.2788843,123.0683453,123.1163009,124.5740372,124.365265,120.9168919,121.2574217,122.1500968,122.2360937,123.26268,277.7798472,277.7687594,279.597259,279.6502068,274.491554,274.3615709,274.5342861,278.0633341,278.0443928,278.116493,278.9550457,279.0327949,280.7978304
5/17/2018 16:30,7419.509931,7419.509837,7419.509956,121.8984034,121.9279308,122.741357,123.0688033,123.1444108,122.0647569,121.8393808,121.8797212,122.0053821,124.878476,124.9053783,130.5972346,123.0570327,122.3442788,122.4338245,124.261618,124.2264384,120.4573688,120.8484348,121.9356821,122.0274876,123.1081912,277.3733633,277.3423787,279.1749507,279.2266371,274.0880292,273.9461291,274.1154369,277.6385139,277.6074044,277.6847553,278.6542103,278.7373745,280.3458076
5/17/2018 16:45,7419.984265,7419.984189,7419.98428,121.917181,121.9464567,122.7728657,123.0774884,123.1531002,121.8557909,121.9156545,121.9620407,122.0835258,124.6858885,124.7106684,130.0282855,123.0433231,122.8757632,122.924325,124.1444665,124.1021154,120.4593869,120.8487142,121.9920055,122.0817488,123.0812699,277.4110979,277.3924841,279.1994141,279.2334336,274.1165168,273.9912283,274.1281524,277.650174,277.618709,277.6883889,278.8495325,278.9249461,275.8343162
5/17/2018 17:00,7417.240474,7417.240409,7417.240478,121.8859518,121.9149658,122.7523974,123.0334894,123.1090724,121.8033812,121.9410198,121.992752,122.1099623,124.3186241,124.3425691,129.0609174,122.9630712,122.832606,122.8811959,123.952571,123.9514652,120.5645253,120.9218329,122.1327903,122.2044153,123.0382056,277.3264381,277.3111601,279.1044529,279.1313584,274.0308224,273.9216379,274.0317876,277.5580426,277.5260971,277.5881923,280.0621867,280.1292337,275.6963183
5/17/2018 17:15,7367.647574,7367.64751,7367.647565,121.0838653,121.1124651,121.9927665,122.1864337,122.2644098,120.8221757,121.2058734,121.2589366,121.3703695,123.158094,123.1813744,127.2590435,122.1052568,122.0072109,122.0556802,122.9860684,123.7298957,119.5547281,119.9477551,121.3637405,121.4326224,122.2134641,275.4917483,275.4763856,277.2466461,277.2653824,272.2178271,272.1181596,272.2086984,276.4455739,276.4068335,276.4668259,278.1372416,278.2024966,273.4901707
5/17/2018 17:30,7427.411048,7427.410987,7427.411026,122.081527,122.1101287,123.0120698,123.1511282,123.2346094,121.8070477,122.2421469,122.3086278,122.4170003,123.8065956,123.8297842,127.2948945,123.0570589,123.0027616,123.051314,123.8385573,123.6846398,120.8001443,121.1413559,122.2110298,122.2967923,123.1932558,277.7445049,277.7275906,279.5055699,279.519689,274.4483984,274.347904,274.4324469,279.1912709,279.1517612,279.2047725,280.6832145,280.7409134,275.7486967
5/17/2018 17:45,7417.571305,7417.571255,7417.571282,121.9347674,121.9630926,122.9153698,122.6958239,122.7802029,121.6684347,122.1309675,122.2074374,122.3118724,123.3198041,123.3426485,126.2046092,122.8607167,122.7935631,122.845318,123.5406704,123.5342936,120.6490616,120.9876979,122.0557579,122.1412922,123.0226347,277.4321178,277.427174,279.1442031,279.1590998,274.098958,274.0128728,274.0798015,280.35365,280.3131433,280.3607779,279.91215,279.9646314,275.4214128
5/17/2018 18:00,7374.730662,7374.730596,7374.730621,121.2472969,121.2752369,122.2155995,122.2356879,122.3186852,120.9947935,121.4718238,121.5451005,121.6461725,122.2784249,122.3008057,124.5342387,122.1168952,121.5954191,121.685488,122.6917023,123.3266233,119.9556784,120.2900611,121.4529113,121.5267112,122.3296806,276.3090965,276.2835428,277.5519238,277.5664975,272.5383471,272.4499246,272.5155093,279.1665174,279.1189065,279.1669166,278.3060615,278.3587038,273.8632355
5/17/2018 18:15,7433.355378,7433.355324,7433.35532,122.2182984,122.2464168,123.1975379,123.2546714,123.3351778,121.7456216,122.5243165,122.5845339,122.6775782,122.9545521,122.9768539,124.7033979,123.0467235,123.1604521,123.2055627,123.5324979,123.2902376,120.939703,121.2687803,122.3636241,122.4335345,123.2728514,279.5301318,279.512885,279.7627036,279.757421,274.750079,274.6672088,274.7116183,281.5345294,281.4846011,281.5248238,280.8934647,280.9380049,276.1058678
5/17/2018 18:30,7439.602453,7439.60241,7439.602392,122.3315325,122.35944,123.3113138,123.384409,123.460103,121.756933,122.4802276,122.5067408,122.6096299,122.7563059,122.7784581,123.9794851,122.9831605,123.2980368,123.3411079,123.5196282,123.1840293,121.0349004,121.3621613,122.4187741,122.4951817,123.3779768,280.248407,280.2388028,280.0060478,279.9983784,274.6550548,274.5877313,274.6163483,281.9140645,281.8622992,281.8971346,280.8303733,280.8692522,276.3349788
5/17/2018 18:45,7461.096341,7461.096291,7461.09627,122.7061611,122.7339325,123.65467,123.7447867,123.8206973,122.1293879,123.0977209,123.0396028,123.1144551,122.592884,122.6135778,123.4740534,123.3753098,123.6851606,123.7265684,123.7870182,123.1304658,121.1615424,121.4909645,122.7067834,122.7927228,123.7258012,281.1912423,281.1790982,280.8331078,280.821443,276.2134774,276.1579218,276.1776748,282.8760943,282.8173371,282.8547214,281.7995444,281.8412471,277.1560679
5/18/2018 7:00,7399.408814,7399.408755,7399.408786,121.5543194,121.5843361,122.5596854,122.8746979,122.9369105,122.0682894,122.2593408,122.2976621,122.3791915,123.3692167,123.3907905,125.7848694,122.7552893,122.9553218,122.9794206,123.0845511,123.3498228,120.4345192,120.7321551,122.310198,122.3663772,122.8948514,277.8540362,277.8336687,281.4760284,281.4800965,278.5799152,278.4827711,278.5630866,280.048437,280.0080888,280.0597551,279.7520266,279.8088397,278.6159598
5/18/2018 7:15,7408.119432,7408.119364,7408.119412,121.6961184,121.7261697,122.680882,122.6555679,122.7296389,122.1984952,122.3926592,122.4345826,122.5164467,123.6808155,123.7038349,126.4157661,122.9233319,122.7932114,122.8404532,123.3153513,123.4502871,120.5520755,120.85472,122.441098,122.497112,123.040179,278.150882,278.1313994,281.7692561,281.7851031,278.5539013,278.4378899,278.5396484,280.366672,280.3274392,280.3833379,280.0753354,280.1365296,276.5411561
5/18/2018 7:30,7383.639803,7383.639697,7383.639761,121.3017893,121.331733,122.2559422,122.5422142,122.6090948,121.8031462,121.9968849,122.0353609,122.1165926,123.4864937,123.5088587,126.6845193,122.5618361,122.1915121,122.253299,123.0225391,123.5244156,120.1497281,120.4530952,122.0210694,122.0767043,122.6406702,277.2327779,277.1790302,280.6474021,280.6580595,277.6639199,277.4857424,277.6337964,279.4469584,279.4014461,279.4663259,279.1377677,279.2081559,275.5892985
5/18/2018 7:45,7423.479673,7423.479573,7423.479638,121.9585029,121.9886101,122.9166847,123.18186,123.2552205,122.4586236,122.6464057,122.6853057,122.7675035,124.4047019,124.4286284,128.0931289,123.2180599,123.2779842,123.3064061,123.7996364,123.7039171,120.7980614,121.1048947,122.6709619,122.727194,123.3328383,278.717452,278.6720971,282.1626821,282.1700875,279.1655487,278.9841152,279.1361523,280.9544118,280.9127783,280.9778214,280.6199199,280.6906557,278.8053689
5/18/2018 8:00,7429.339898,7429.339797,7429.339868,122.0560032,122.0861331,123.0181137,123.272993,123.3472486,122.5515716,122.7331301,122.7722332,122.8550147,124.6297074,124.6538547,128.5543884,123.3265738,123.3415034,123.3720698,123.9525983,123.7688241,120.8835338,121.1917162,122.7568667,122.8134319,123.4123037,278.911185,278.8653398,282.3831782,282.3934832,279.384435,279.2008366,279.3588166,281.1719157,281.1315437,281.1984778,280.7834099,280.8561762,278.8789906
5/18/2018 8:15,7389.390238,7389.390132,7389.3902,121.4001544,121.4301167,122.3580896,122.6132924,122.6873438,121.7788577,122.0824091,122.1188906,122.2006213,123.8334727,123.8623858,127.5461934,122.637881,122.6881935,122.7180152,123.3356602,123.7517428,120.2225209,120.5300234,122.0951992,122.1514535,122.7450315,277.4253746,277.3742534,280.8706278,280.8768355,277.8889401,277.694999,277.8569959,279.6657034,279.6232313,279.6892317,279.2635778,279.3351513,277.2058852
5/18/2018 8:30,7386.615081,7386.614974,7386.615049,121.3556767,121.3856308,122.3110467,122.5509347,122.6273324,121.6089799,122.0321405,122.0698551,122.151868,124.0387126,124.0669811,128.207356,122.6082423,122.6381384,122.6681807,123.379487,123.8375143,120.173391,120.4822152,122.0487699,122.1049734,122.693191,277.3395512,277.2894638,280.7621701,280.7706223,277.782818,277.5874695,277.7550883,279.5559707,279.5163623,279.5843616,279.1530996,279.2268971,277.0355716
5/18/2018 8:45,7402.023318,7402.023198,7402.023293,121.6114409,121.6414567,122.5585509,122.7924221,122.8707801,121.8798264,122.2811347,122.3200942,122.4025717,124.479734,124.5080574,128.9924921,122.8817769,122.4090807,122.4762714,123.7122375,123.9387302,120.4132932,120.7241984,122.2992567,122.3555638,122.9488728,277.9276694,277.8682804,281.3415046,281.3626701,278.3562663,278.1553003,278.3400442,280.1309976,280.0917938,280.1655293,279.7329465,279.8126585,276.0669038
